3.230769231	-386.6538462	1
10.81818182	-416.8181818	1
11.5	-353.75	1
25	-333.1176471	1
26	-438.7105263	1
44	-313.6666667	1
46	-456.2619048	1
65	-298.2619048	1
67	-466.0952381	1
86	-287.0238095	1
88	-464.9761905	1
107	-279.3571429	1
109	-455.047619	1
128	-274.9761905	1
130	-440.3571429	1
149	-274.4761905	1
141.5	-432.5	1
170	-278.7619048	1
191	-288.5238095	1
212	-304.3809524	1
229.5	-324.6428571	1
241.5	-345.55	1
250	-367	1
256.4285714	-390.5714286	1
260	-410.4375	1
263.5	-431.3333333	1
265.6666667	-453.1666667	1
267.4285714	-476.8571429	1
268.5714286	-501.9285714	1
269.5555556	-533.6666667	1
269.875	-567.75	1
270.8888889	-599.3333333	1
272.4444444	-631.9444444	1
274.8	-662.8	1
277.5	-686.0833333	1
281.8888889	-709.1111111	1
287	-730.8888889	1
296	-754.8333333	1
306.5	-777.0833333	1
320.5	-798.125	1
339	-817.6428571	1
336.5	-403.3	1
337.7142857	-368.2857143	1
335	-451	1
338.4285714	-341.6428571	1
339.5	-317	1
341.4444444	-287.5	1
343.8	-254.8	1
345.5	-225.5833333	1
347.5	-203.1666667	1
349.625	-179.5	1
352.9	-153.1	1
360	-833.3809524	1
355.5	-125.0833333	1
358.5714286	-102.3571429	1
362.8888889	-78.88888889	1
366.75	-56.8125	1
373.5	-30.8125	1
381	-846.3095238	1
387.5	-20.375	1
402	-857.452381	1
400.25	-52.1875	1
404	-73.375	1
407.5	-94.58333333	1
410.5	-116.75	1
412.6666667	-141.8888889	1
415.2857143	-165.9285714	1
423	-867.1190476	1
417.5	-188.5	1
419.5	-211.25	1
420.6666667	-234.0833333	1
422.5	-257.125	1
424.5	-285.1875	1
426.2857143	-314	1
427.625	-343.25	1
429.5	-375.05	1
431.5	-412.7	1
433.5	-451.85	1
435.7142857	-482.2142857	1
444	-875.3809524	1
437.2857143	-506.8571429	1
439.4444444	-532.7222222	1
442.5714286	-561.2857143	1
444.5	-586.75	1
446.5	-609.25	1
448.5	-631.0833333	1
450.5	-651.9166667	1
452.4285714	-673.3571429	1
455.3333333	-698.1111111	1
465	-882.547619	1
458.7777778	-724.4444444	1
462.5	-749.8333333	1
465.5714286	-772.1428571	1
469.8888889	-795.9444444	1
474.9	-818.3	1
486	-888.6666667	1
490	-833.952381	1
507	-893.7857143	1
503.7	-807.35	1
507.5714286	-782.2857143	1
511.875	-755.875	1
514.7142857	-732.5714286	1
517.6666667	-706.8888889	1
520.5714286	-678.9285714	1
528	-897.952381	1
523	-652.8571429	1
524.5	-632.0833333	1
526.75	-609.25	1
528.75	-582.125	1
530.7142857	-555.4285714	1
532.5	-527.8125	1
534.5	-499.375	1
536.375	-469.625	1
538.5	-442.5	1
540.5	-419.9166667	1
549	-901.3333333	1
542.5	-396	1
544.7142857	-374.4285714	1
546.75	-350.3125	1
548.75	-324.125	1
550.75	-297.5625	1
552.75	-270.4375	1
554.75	-243.4375	1
556.75	-217.4375	1
559	-190.2777778	1
560.5	-162.75	1
562.5	-139.5	1
570	-903.8571429	1
564.625	-115.125	1
567.6666667	-88.33333333	1
570.5714286	-59.5	1
574.6666667	-36	1
588	-13.85714286	1
591	-905.5714286	1
601.4285714	-44.57142857	1
605.5	-65.95	1
612	-906.5	1
610	-88.5	1
614	-111.125	1
617.5714286	-134	1
621.4285714	-156.5	1
624.5	-178.75	1
633	-906.8809524	1
627.5	-199.75	1
630.5	-221.5833333	1
633.5	-244.1666667	1
636.5	-267.0833333	1
639.5	-290.5833333	1
642.5	-314.5	1
645	-340.25	1
654	-905.9761905	1
647.6666667	-364.2222222	1
650.6666667	-389.4444444	1
653.6666667	-414.9444444	1
656.6666667	-440.7777778	1
659.6666667	-466.8888889	1
662.25	-492.5625	1
665.3333333	-520.1111111	1
675	-904.5714286	1
668.375	-549.0625	1
670.5	-573.5	1
672.5	-594.5	1
674.5	-615	1
676.4285714	-637.2142857	1
679.3333333	-663.8888889	1
682.3333333	-692.0555556	1
685.7	-720.15	1
696	-902.3809524	1
689.5	-745.8333333	1
692.5	-767.3333333	1
695.5714286	-788.3571429	1
700	-811.95	1
707.4	-835.35	1
717	-899.3809524	1
723	-844.952381	1
738	-895.4761905	1
737.1111111	-815.4444444	1
741.8888889	-792.6111111	1
745.5714286	-768.7857143	1
749.4285714	-745.1428571	1
759	-890.7380952	1
753	-720.1428571	1
756.125	-698.125	1
758.625	-674.625	1
761.6666667	-648.0555556	1
764.6666667	-618.1666667	1
767.5714286	-590.3571429	1
769.5	-566.75	1
771.5	-544.3333333	1
780	-884.952381	1
773.5	-521.0833333	1
775.7142857	-499.9285714	1
777.7142857	-475.7857143	1
779.5	-448.3125	1
781.5	-417.75	1
783.5	-388.125	1
785.5	-359.5625	1
787.5555556	-330.1111111	1
789.75	-302.4375	1
791.5714286	-274.8571429	1
793.5	-249.1666667	1
801	-878.1190476	1
